image_path,text,label
./data/receipts/restaurants\1030-receipt.jpg,"witetap Jericho,
1a ey 1100

station: &

2
12 50
1 coffee
1 Blass House WiNe Re
1 es coctall Saray ie
1 Escargot Bourauigonne oe
1 Veal Zingarta a3
BS

1 Duckting ale Arancio

| 9B TOTAL:
Tax 1:
| TOTAL:
>> Ticket
12/8/2017 4:

Thank you f¢
","{""location"": ""Jericho"", ""shop"": ""White Tap"", ""datetime"": ""12/8/2017 4:00 PM"", ""items"": [{""name"": ""coffee"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""beverages""}, {""name"": ""house wine"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""alcholic_beverages""}, {""name"": ""cocktail spray"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""alcholic_beverages""}, {""name"": ""escargot bourguignon"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""veal zingara"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""chicken_and_meat""}, {""name"": ""duckling al arancio"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""chicken_and_meat""}], ""total"": 98, ""tax"": 0}"
./data/receipts/restaurants\1031-receipt.jpg,"Ape pec csobacsoba obs bbiai bi aber
taurel Tavern Hermosa Beach

1220 Hermasa Beach

Hermosa Beach, CA 90254

eu

OW/12/19 1:23 PM

Waiter 80 Sophie

Table 501 Cust 1

Order 1388

Baa UME tion cco Teeter ee erec cee cee

1 BIL BEER 00
1 BRUSSELS SPROUTS 00
1 CANTONESE TENDERS 00
1 GRILLED CHEESE -00
1 $ ADD GARLIC FRIES 50

Taxable: -50

Sub-total: .50
Taxes: 85

Votal DUC:

THANK YOU!!!
ALWAYS DRIVE SAFELY

Please visit our website:
wu. laure} tavern com
INSTAGRAM; @laureltavern

","{""location"": ""1220 Hermosa Beach, Hermosa Beach, CA 90254"", ""shop"": ""Laurel Tavern"", ""datetime"": ""OW/12/19 1:23 PM"", ""items"": [{""name"": ""BIL BEER"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""alcoholic_beverages""}, {""name"": ""BRUSSELS SPROUTS"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""CANTONESE TENDERS"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}, {""name"": ""GRILLED CHEESE"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""dairy""}, {""name"": ""ADD GARLIC FRIES"", ""quantity"": 1, ""unitprice"": 0.5, ""amount"": 0.5, ""category"": ""snacks_and_sweets""}], ""total"": 5.85}"
./data/receipts/restaurants\1032-receipt.jpg,"WINGS & THINGS
1717 DUTCH BRDY ELMONT, NY 11003
THANKS CALL AGAIN 516-341-7075

#168 , OUT
TMAC&CHZ - SMALL 1.19
1 COLL GRN - SMALL 1.19
1 CORN BREAD .62
“TS WINGS 5.75
SPCY FRY

TXTL 15
TOTL 9.50
CASH 3.50

CHNG

THANK YOU COME AGAIN
1

PM #
0168 20:14 #04 MAR.19'17 REGOOOT

","{""location"": ""1717 DUTCH BRDY ELMONT, NY 11003"", ""shop"": ""WINGS & THINGS"", ""datetime"": ""03/19/17 20:14"", ""items"": [{""name"": ""TMAC&CHZ - SMALL"", ""quantity"": 1, ""unitprice"": 1.19, ""amount"": 1.19, ""category"": ""misc""}, {""name"": ""COLL GRN - SMALL"", ""quantity"": 1, ""unitprice"": 1.19, ""amount"": 1.19, ""category"": ""produce""}, {""name"": ""CORN BREAD"", ""quantity"": 1, ""unitprice"": 0.62, ""amount"": 0.62, ""category"": ""grains_and_bakery""}, {""name"": ""TS WINGS"", ""quantity"": 1, ""unitprice"": 5.75, ""amount"": 5.75, ""category"": ""chicken_and_meat""}, {""name"": ""SPCY FRY"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}], ""total"": 9.5}"
./data/receipts/restaurants\1033-receipt.jpg,"8030 Renaissance Parkway
Durham, NC 27713
(984) 329-2900

server: ANASTASHIA 05/18/2019
Table 57/1 12:25 PM
Guests: 2 80001
Taco Salad 15.49
Ground Beef
Add Chicken Fajita 8.99
Pechuga de Pollo 18.99
pads 43.47
3.26
Total]

46.73

Balance Due Be se
","{""location"": ""8030 Renaissance Parkway, Durham, NC 27713"", ""shop"": ""Unknown"", ""datetime"": ""05/18/2019 12:25 PM"", ""items"": [{""name"": ""Taco Salad"", ""quantity"": 1, ""unitprice"": 15.49, ""amount"": 15.49, ""category"": ""chicken_and_meat""}, {""name"": ""Ground Beef"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""chicken_and_meat""}, {""name"": ""Add Chicken Fajita"", ""quantity"": 1, ""unitprice"": 8.99, ""amount"": 8.99, ""category"": ""chicken_and_meat""}, {""name"": ""Pechuga de Pollo"", ""quantity"": 1, ""unitprice"": 18.99, ""amount"": 18.99, ""category"": ""chicken_and_meat""}], ""total"": 46.73}"
./data/receipts/restaurants\1034-receipt.jpg,""" .
lacfource

","{""location"": ""N/A"", ""shop"": ""LACFORCE"", ""datetime"": ""N/A"", ""items"": [], ""total"": 0.0}"
./data/receipts/restaurants\1035-receipt.jpg,"ry Argonaut Diner2000° We Deliver \

= Please Pay at Cashier “
1084 Yonkers Avenue Yonkers, NY 10704
(914) 237-5055
Copy of Receipt
1 Coffee $1.45
1 Tea $1.45
1 Waffle $5.50
1 Old Fashion French Toast $4.50
1 Side Home Fries $2.95
1 Banana $2.95
1 Whipped Cream $2.50
1 W/ 2 EGGS $2.95
total: $24.25
$2.13

Michael

De Maio

AUGUST 13, 2017 &

BH 4

1) Like

06.3

12 Comments

I} Comment
","{""location"": ""1084 Yonkers Avenue Yonkers, NY 10704"", ""shop"": ""Argonaut Diner"", ""datetime"": ""August 13, 2017"", ""items"": [{""name"": ""Coffee"", ""quantity"": 1, ""unitprice"": 1.45, ""amount"": 1.45, ""category"": ""beverages""}, {""name"": ""Tea"", ""quantity"": 1, ""unitprice"": 1.45, ""amount"": 1.45, ""category"": ""beverages""}, {""name"": ""Waffle"", ""quantity"": 1, ""unitprice"": 5.5, ""amount"": 5.5, ""category"": ""grains_and_bakery""}, {""name"": ""Old Fashion French Toast"", ""quantity"": 1, ""unitprice"": 4.5, ""amount"": 4.5, ""category"": ""grains_and_bakery""}, {""name"": ""Side Home Fries"", ""quantity"": 1, ""unitprice"": 2.95, ""amount"": 2.95, ""category"": ""misc""}, {""name"": ""Banana"", ""quantity"": 1, ""unitprice"": 2.95, ""amount"": 2.95, ""category"": ""produce""}, {""name"": ""Whipped Cream"", ""quantity"": 1, ""unitprice"": 2.5, ""amount"": 2.5, ""category"": ""misc""}, {""name"": ""W/ 2 EGGS"", ""quantity"": 1, ""unitprice"": 2.95, ""amount"": 2.95, ""category"": ""misc""}], ""total"": 24.25}"
./data/receipts/restaurants\1036-receipt.jpg,"PAPPADEAUK

SEAFOOD KITCHEN

4 Copeland F gton,
(817) 543-0544
www .Pappadeaux .com

0035 Table 72 #Party 3
SARAH H SvrCk; 2 12:11 WW/18/17
DINE IN

1 Lump Crab & Spinach Dip 15.99
1 Cajun Combo 18.95
1 Lunch Shrimp & Andoui le ia.

Sub Total: 48.85

Tax: ae

Sub Total: 52.76

11/18 12:45 TOTAL: 52.76

Thank you for dining at Pappadeaux .
Tip Not Included

15% 1

18% 9.50

20% 10.55

e-Gift Card Payment (19 Digits)

Present e-Gift Card for validation.

","{""location"": ""4 Copeland F gton"", ""shop"": ""Pappadeaux Seafood Kitchen"", ""datetime"": ""11/18 12:45"", ""items"": [{""name"": ""Lump Crab & Spinach Dip"", ""quantity"": 1, ""unitprice"": 15.99, ""amount"": 15.99, ""category"": ""chicken_and_meat""}, {""name"": ""Cajun Combo"", ""quantity"": 1, ""unitprice"": 18.95, ""amount"": 18.95, ""category"": ""chicken_and_meat""}, {""name"": ""Lunch Shrimp & Andouille"", ""quantity"": 1, ""unitprice"": 13.91, ""amount"": 13.91, ""category"": ""chicken_and_meat""}], ""total"": 52.76}"
./data/receipts/restaurants\1037-receipt.jpg,"Store #1291

Panda Express
Everett, WA
(425)710-
3/16/2013 ; a PM
Order: 177437 Server: Tameka J
1 PARTY PK 18-22 139.00
CHOW MEIN
FRIED RICE
FRIED/C MEIN
ORANGE CKN
GRILL TERIYAKI CKN
PEPPERCORN SHRIMP 12.00
SubTotal 151.00
TAX 13.89
Total 164,89
Cash 200.00
Change Sul

JIC CIC IOI OOOO ICO III IK
FOCI IR IIR IR IR IR IK

FREE ENTREE ITEM!
HE VALUE YOUR OPINION!

Call 1-888-51-PANDA(72632) or
Visit pandaexpress.com/guest

ek 3 Se se

Hx * 4 OE OE

","{""store_number"": 1291, ""shop"": ""Panda Express"", ""location"": ""Everett, WA"", ""contact"": ""(425)710-"", ""datetime"": ""3/16/2013 ; a PM"", ""order_number"": 177437, ""server"": ""Tameka J"", ""items"": [{""name"": ""PARTY PK 18-22"", ""quantity"": 1, ""unitprice"": 139.0, ""amount"": 139.0, ""category"": ""misc""}, {""name"": ""CHOW MEIN"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""grains_and_bakery""}, {""name"": ""FRIED RICE"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""grains_and_bakery""}, {""name"": ""FRIED/C MEIN"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""grains_and_bakery""}, {""name"": ""ORANGE CKN"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}, {""name"": ""GRILL TERIYAKI CKN"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}, {""name"": ""PEPPERCORN SHRIMP"", ""quantity"": 1, ""unitprice"": 12.0, ""amount"": 12.0, ""category"": ""chicken_and_meat""}], ""subtotal"": 151.0, ""tax"": 13.89, ""total"": 164.89, ""payment_method"": ""Cash"", ""payment_amount"": 200.0, ""change_given"": 35.11}"
./data/receipts/restaurants\1038-receipt.jpg,"Micros Demo System
Aelcone to Yogurt land
12502 North Kendall Drive
igmi, FL 33186
(305) 279-3478
Date: Sep07'18 09:28PM
Card Typ; VISA
Acct #: XXXXXXXXXXXXIBHZ
Card Entry: SWIPED
Trans Type: PURCHASE :
Trans Key; I11008007193348 —
Auth toda: 071410 4
Checl:: 1082
Servar: 1041 melanie

Tota 17.SQum

KN SIGNATURE REQUIRED
FOR PURCHASES UNDER $20.00%*

","{""location"": ""12502 North Kendall Drive, Miami, FL 33186"", ""shop"": ""Yogurtland"", ""datetime"": ""09/07/18 21:28"", ""items"": [], ""total"": 17.5}"
./data/receipts/restaurants\1039-receipt.jpg,"00° 0$
GO'ELS

SO’ els
16° 0
00"" 0$
80° Z1$

OL"" 0$
ge’ 11s

abueyg
31249

[POL

xB
gjunoos1.q
[2301 gns

aog aj PqUeS
al lug uael9 9
yg ubal tally -
uyg 384 PjUueS Z

czge / OOLe# MULertig

na 2viev'L 9102/61/21
gsapual $! 8p | Ja]s 16384
pais v9 ‘Sw¥O MTV
AY NOSTOWW SOL
Slve-296 (916)
GL80011 YP S, Ta

","{""location"": ""GO'ELS"", ""shop"": ""GO'ELS"", ""datetime"": ""12/06/21"", ""items"": [{""name"": ""Unknown"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""misc""}], ""total"": 0.0}"
./data/receipts/restaurants\1040-receipt.jpg,"jKH@THA!
pan el

SUKHOTHAI SUSHI * ASIAN

FUSION
_ W 147 AVE UNIT 36
MIAML FL 33196
(4888
http://www.sukhothaius.com
+**+Order online www.sukhothaius.com*++*

DINE-IN

Cashier: Sergic
19-Apr-2019 2:02:26P

piansecligg 211209

Chicken Fried Rice And Egg $7.99
Lunch
California Tropic And Miso $7.99
Lunch
Add Two Tostones $1.00
Sprite $2.50
Perrier Sparkling Water $3.50
Subtotal $22.98
Tax $1.61
Service fees on tables. $3.45
Restaurant (15.0%)
Total $28.04

CREDIT CARD AUTH $28.04
","{""location"": ""W 147 AVE UNIT 36, MIAMI FL 33196"", ""shop"": ""SUKHOTHAI SUSHI * ASIAN FUSION"", ""datetime"": ""19-Apr-2019 2:02:26P"", ""items"": [{""name"": ""Chicken Fried Rice And Egg Lunch"", ""quantity"": 1, ""unitprice"": 7.99, ""amount"": 7.99, ""category"": ""chicken_and_meat""}, {""name"": ""California Tropic And Miso Lunch"", ""quantity"": 1, ""unitprice"": 7.99, ""amount"": 7.99, ""category"": ""misc""}, {""name"": ""Add Two Tostones"", ""quantity"": 1, ""unitprice"": 1.0, ""amount"": 1.0, ""category"": ""misc""}, {""name"": ""Sprite"", ""quantity"": 1, ""unitprice"": 2.5, ""amount"": 2.5, ""category"": ""beverages""}, {""name"": ""Perrier Sparkling Water"", ""quantity"": 1, ""unitprice"": 3.5, ""amount"": 3.5, ""category"": ""beverages""}], ""subtotal"": 22.98, ""tax"": 1.61, ""service_fees"": 3.45, ""total"": 28.04, ""payment_method"": ""CREDIT CARD""}"
./data/receipts/restaurants\1041-receipt.jpg,""" .
lacfource

","{""location"": ""LACFOURCE"", ""shop"": """", ""datetime"": """", ""items"": [], ""total"": 0.0}"
./data/receipts/restaurants\1042-receipt.jpg,"caraviEw, NJ 07022
phone : (201) 840-8428

sk 1832869 Guests:
2/11/19 Time:07:46pm
Table:23 Server :DANIELA

A A
1 Guaca Chicharron $13.99
2 EMPANADA $3.00
1 PARGO FRITO $19.95
Ensalada
Aguacate
No Cebolla
No Cebolla Roja
1 MAR Y CHICKEN $17.00
Tostones
Tostones
€& TOGO 2 »»»»YD»»»DDDDD2VDHDDDINPDNNDDYDY
1 SALMON A LA PLANCHA $16.00
Ensalada
Ensalada
aN a ae
Subtotal: $69.90
Void: -$17.95
Taxi: $3.44
Sbt] w/Tax: $73.34

Amt Due: $55.39

","{""location"": ""caraviEw, NJ 07022"", ""phone"": ""(201) 840-8428"", ""datetime"": ""2/11/19 07:46pm"", ""table"": 23, ""server"": ""DANIELA"", ""items"": [{""name"": ""Guaca Chicharron"", ""quantity"": 1, ""unitprice"": 13.99, ""amount"": 13.99, ""category"": ""snacks_and_sweets""}, {""name"": ""EMPANADA"", ""quantity"": 2, ""unitprice"": 3.0, ""amount"": 6.0, ""category"": ""snacks_and_sweets""}, {""name"": ""PARGO FRITO"", ""quantity"": 1, ""unitprice"": 19.95, ""amount"": 19.95, ""category"": ""chicken_and_meat""}, {""name"": ""MAR Y CHICKEN"", ""quantity"": 1, ""unitprice"": 17.0, ""amount"": 17.0, ""category"": ""chicken_and_meat""}, {""name"": ""SALMON A LA PLANCHA"", ""quantity"": 1, ""unitprice"": 16.0, ""amount"": 16.0, ""category"": ""chicken_and_meat""}], ""subtotal"": 69.9, ""void"": -17.95, ""tax"": 3.44, ""total_with_tax"": 73.34, ""amount_due"": 55.39}"
./data/receipts/restaurants\1043-receipt.jpg,"Bk sout FOOD &

11318 YONKEK>

YONKERS, NY Dig
914-237-5083

3 PM

june 23, 2019 at 2:

ORDER # 1019

Adimin
wings (6) 12,50
MAC & CHEESE
YAMS
SIDE (SM) x3 12.00
YAMS
MAC & CHEESE
COLLARD GREENS
Subtota! 24,50
Tax 2.17
Discount 0,00
Tota! 26.87

HT

","{""location"": ""11318 YONKERS, NY"", ""shop"": ""Bk sout FOOD"", ""datetime"": ""06/23/19 14:00:00"", ""items"": [{""name"": ""wings"", ""quantity"": 6, ""unitprice"": 12.5, ""amount"": 12.5, ""category"": ""chicken_and_meat""}, {""name"": ""MAC & CHEESE"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""dairy""}, {""name"": ""YAMS"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""produce""}, {""name"": ""SIDE (SM) - MAC & CHEESE"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""dairy""}, {""name"": ""SIDE (SM) - YAMS"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""produce""}, {""name"": ""SIDE (SM) - COLLARD GREENS"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""produce""}], ""subtotal"": 24.5, ""tax"": 2.17, ""discount"": 0.0, ""total"": 26.87}"
./data/receipts/restaurants\1044-receipt.jpg,"6

ite

","{""location"": ""123 Shopping Plaza, Citytown"", ""shop"": ""GroceryMart"", ""datetime"": ""10/12/23 15:45:00"", ""items"": [{""name"": ""bananas 1.5 lb"", ""quantity"": 1.5, ""unitprice"": 0.5, ""amount"": 0.75, ""category"": ""produce""}, {""name"": ""milk gallon"", ""quantity"": 1, ""unitprice"": 3.5, ""amount"": 3.5, ""category"": ""dairy""}, {""name"": ""bread loaf"", ""quantity"": 1, ""unitprice"": 2.0, ""amount"": 2.0, ""category"": ""grains_and_bakery""}, {""name"": ""soap bar"", ""quantity"": 2, ""unitprice"": 1.25, ""amount"": 2.5, ""category"": ""health_and_personal_care""}], ""total"": 8.75}"
./data/receipts/restaurants\1045-receipt.jpg,"y
Um's RESTAURANT

b Walk_in

s 347
otal: 20.78
tat 0.00
ee (e|

8.
Total: 22.03

Received, 2203
Change, 0.09
PAID Cash

Thank You

","{""shop"": ""Um's RESTAURANT"", ""transaction_type"": ""Walk_in"", ""total_before_tax"": 20.78, ""tax"": 0.0, ""service_fee"": null, ""total"": 22.03, ""amount_received"": 22.03, ""change"": 0.09, ""payment_method"": ""Cash""}"
./data/receipts/restaurants\1046-receipt.jpg,"Araxi Burger Aventura
17861 BISCAYNE BLYD
Aventura, FL 33160

Server: Valerie P
Check #33

2 Vanilla Bean
Classic Burger 4oz
Route 66 Burger 80z

10% (10.00%)

Subtotal
Service Charge (18.00%)

Tax
Total

Powered by Toast

","{""location"": ""17861 BISCAYNE BLYD, Aventura, FL 33160"", ""shop"": ""Araxi Burger Aventura"", ""datetime"": null, ""items"": [{""name"": ""Vanilla Bean"", ""quantity"": 2, ""unitprice"": null, ""amount"": null, ""category"": ""snacks_and_sweets""}, {""name"": ""Classic Burger"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""chicken_and_meat""}, {""name"": ""Route 66 Burger"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""chicken_and_meat""}], ""total"": null}"
./data/receipts/restaurants\1048-receipt.jpg,"EXCELLENCE SERV!
Daily Gril
2501 Colorado Ave
Santa Monica, CA 90404

Server: Dana 11/01/2018
Table 54/1 7:30 PM

B Guests: 2

#20027

Coke

Short Rib

Diet Coke

Crispy Naked Wings

Rib Eye Steak
Broccoli

Become a fan or write a review.
Find us on Facebook, Twitter & Yelp.

Subtotal 82.95
Tax 8.50
Total 91.45

Balance Due 91.45

Sign up @ DailyGrill.com
to Receive Exclusive
Offers & Promotions.

","{""location"": ""2501 Colorado Ave, Santa Monica, CA 90404"", ""shop"": ""Daily Gril"", ""datetime"": ""11/01/2018 19:30"", ""items"": [{""name"": ""Coke"", ""quantity"": 1, ""category"": ""beverages""}, {""name"": ""Short Rib"", ""quantity"": 1, ""category"": ""chicken_and_meat""}, {""name"": ""Diet Coke"", ""quantity"": 1, ""category"": ""beverages""}, {""name"": ""Crispy Naked Wings"", ""quantity"": 1, ""category"": ""chicken_and_meat""}, {""name"": ""Rib Eye Steak"", ""quantity"": 1, ""category"": ""chicken_and_meat""}, {""name"": ""Broccoli"", ""quantity"": 1, ""category"": ""produce""}], ""subtotal"": 82.95, ""tax"": 8.5, ""total"": 91.45, ""balance_due"": 91.45}"
./data/receipts/restaurants\1049-receipt.jpg,"KICKIN KAJUN KAPOLEI
Ka Makana Ali‘1
91-5431 Kapolei Parkway, Suite 426
Kapolei, HI 96707
(808) 628-4771

Server: Chenay B
Table; Table 2
Date: 7/18/19, 5:47 PM

Margarita $6.00
Add Tequila +$4.00
Strawberry Daiquiri $6.00
Add Vodea +$4.00
Snow Combo $54.00
Kickin Sauce +$0.00
Mild +$0.00

Subtotal: $74.00
Total Tax: $3.49

Total: $77.49

Receipt Total: $38.75

Suggested Gr atuity
D
","{""location"": ""91-5431 Kapolei Parkway, Suite 426, Kapolei, HI 96707"", ""shop"": ""KICKIN KAJUN KAPOLEI"", ""datetime"": ""7/18/19, 5:47 PM"", ""items"": [{""name"": ""Margarita"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""alcholic_beverages""}, {""name"": ""Add Tequila"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""alcholic_beverages""}, {""name"": ""Strawberry Daiquiri"", ""quantity"": 1, ""unitprice"": 6.0, ""amount"": 6.0, ""category"": ""alcholic_beverages""}, {""name"": ""Add Vodea"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""alcholic_beverages""}, {""name"": ""Snow Combo"", ""quantity"": 1, ""unitprice"": 54.0, ""amount"": 54.0, ""category"": ""misc""}, {""name"": ""Kickin Sauce"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""misc""}, {""name"": ""Mild"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""misc""}], ""subtotal"": 74.0, ""total_tax"": 3.49, ""total"": 77.49, ""receipt_total"": 38.75}"
./data/receipts/restaurants\1050-receipt.jpg,"HOLLYWOOD CAFE &
AM Dining F

346 Opened: 12: 13:°° ate a
i CC 7725)
SODA 10.43
CHEESE STEAK 1.00
+AMERICAN CHS pie
+FRD ONION 16.49
Chix Cheesesteak ave
SUB-TOTAL 25.22
Food Tax 1.74
Liquor Tax 0.00
Other Taxes 0.00
Total Tax 1.74

THANK you!

pM

OTAL2 35 2°) 2.90

","{""location"": ""HOLLYWOOD CAFE & AM Dining"", ""shop"": ""HOLLYWOOD CAFE"", ""datetime"": ""not provided"", ""items"": [{""name"": ""SODA"", ""quantity"": 1, ""unitprice"": 10.43, ""amount"": 10.43, ""category"": ""beverages""}, {""name"": ""CHEESE STEAK"", ""quantity"": 1, ""unitprice"": 16.49, ""amount"": 16.49, ""category"": ""chicken_and_meat""}, {""name"": ""AMERICAN CHS"", ""quantity"": 1, ""unitprice"": 1.0, ""amount"": 1.0, ""category"": ""dairy""}, {""name"": ""FRD ONION"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""produce""}, {""name"": ""Chix Cheesesteak"", ""quantity"": 1, ""unitprice"": 0.0, ""amount"": 0.0, ""category"": ""chicken_and_meat""}], ""total"": 27.12}"
./data/receipts/restaurants\1051-receipt.jpg,"GENERAL POOR’S
TAVERN
45 MAIN STREET
HACKENSACK, NJ 07601
(201)487-5882

Check#:555149 Guests: 0
Date :04/10/16 Time: 12:30pm
Table: Server : VERONIQUE

40 BONELESS WINGS SPEC

ELLE LEE LS
Subtotal:

Tax::

Sbt1] w/Tax:

ronHANK You
CHOOSING
GENERAL POOR’S1!1

","{""location"": ""45 MAIN STREET, HACKENSACK, NJ 07601"", ""shop"": ""GENERAL POOR\u2019S TAVERN"", ""datetime"": ""04/10/16 12:30pm"", ""items"": [{""name"": ""BONELESS WINGS SPEC"", ""quantity"": 40, ""category"": ""chicken_and_meat""}]}"
./data/receipts/restaurants\1053-receipt.jpg,"Primo

Family Restaurant

","{""location"": null, ""shop"": ""Primo Family Restaurant"", ""datetime"": null, ""items"": [], ""total"": null}"
./data/receipts/restaurants\1054-receipt.jpg,"a!

BIG Jo's
1955 BROADWAY Jan 25, 2018
SANTA MONICA, CA 90404 11:47 AM

(310) 828-3191

www.bigjosburgers.com
—————
Cash

Ticket: Shirley
Receipt QIxi

PICKUPS enolic = ale
HB $4.00
Regular Price

French Fries x 2 $5.00

($2.50 each)
Turkey Burger $8.85

Combo
$8.35

HB
Combo, Grilled Onion ($0.75)

CBx2 $15.70
($7.85 each)

Combo

cB $5.00
Regular Price, Grilled Onion ($0.75)

Chill Fries $4.35

Subtotal $51.25
Sales Tax $5.25

Total $56.50
Cash $60.00
Change $3.50
","{""location"": ""1955 BROADWAY, SANTA MONICA, CA 90404"", ""shop"": ""BIG Jo's"", ""datetime"": ""01/25/18 11:47 AM"", ""items"": [{""name"": ""HB"", ""quantity"": 1, ""unitprice"": 4.0, ""amount"": 4.0, ""category"": ""chicken_and_meat""}, {""name"": ""French Fries"", ""quantity"": 2, ""unitprice"": 2.5, ""amount"": 5.0, ""category"": ""snacks_and_sweets""}, {""name"": ""Turkey Burger"", ""quantity"": 1, ""unitprice"": 8.85, ""amount"": 8.85, ""category"": ""chicken_and_meat""}, {""name"": ""Combo"", ""quantity"": 1, ""unitprice"": 8.35, ""amount"": 8.35, ""category"": ""misc""}, {""name"": ""Grilled Onion"", ""quantity"": 1, ""unitprice"": 0.75, ""amount"": 0.75, ""category"": ""produce""}, {""name"": ""CB"", ""quantity"": 2, ""unitprice"": 7.85, ""amount"": 15.7, ""category"": ""chicken_and_meat""}, {""name"": ""Combo"", ""quantity"": 1, ""unitprice"": 5.0, ""amount"": 5.0, ""category"": ""misc""}, {""name"": ""Grilled Onion"", ""quantity"": 1, ""unitprice"": 0.75, ""amount"": 0.75, ""category"": ""produce""}, {""name"": ""Chill Fries"", ""quantity"": 1, ""unitprice"": 4.35, ""amount"": 4.35, ""category"": ""snacks_and_sweets""}], ""subtotal"": 51.25, ""sales_tax"": 5.25, ""total"": 56.5, ""payment"": {""method"": ""cash"", ""amount"": 60.0, ""change"": 3.5}}"
